,Accelerometer_vehicle_z
1250,0.509086183419248
1251,0.9204207503904435
1252,0.9204207503904435
1253,0.9204207503904435
1254,0.9204207503904435
1255,0.10518627757838285
1256,0.10518627757838285
1257,0.32754962824861367
1258,0.32754962824861367
1259,0.32754962824861367
1260,0.32754962824861367
1261,0.0702873041984038
1262,0.0702873041984038
1263,0.0702873041984038
1264,0.5328108966912027
1265,0.5328108966912027
1266,0.7495313652577938
1267,0.7495313652577938
1268,0.7495313652577938
1269,0.7495313652577938
1270,0.33125062201654826
1271,0.33125062201654826
1272,0.3238489249328798
1273,0.3238489249328798
1274,0.3238489249328798
1275,0.3238489249328798
1276,0.13355021000643452
1277,0.13355021000643452
1278,0.13355021000643452
1279,0.13355021000643452
1280,0.3852859074683088
1281,0.3852859074683088
1282,0.3852859074683088
1283,0.4596214084956751
1284,0.4596214084956751
1285,0.4596214084956751
1286,0.029448624112766806
1287,0.029448624112766806
1288,0.7985485810050256
1289,0.7985485810050256
1290,0.7985485810050256
1291,0.7985485810050256
1292,0.8295273283205069
1293,0.8295273283205069
1294,0.8295273283205069
1295,0.08216974411422935
1296,0.08216974411422935
1297,0.08216974411422935
1298,0.1597517414086606
1299,0.1597517414086606
1300,0.6262467504639398
1301,0.6262467504639398
1302,0.6262467504639398
1303,0.6262467504639398
1304,0.25374023669490237
1305,0.25374023669490237
1306,0.25374023669490237
1307,0.3569560171065832
1308,0.3569560171065832
1309,0.3569560171065832
1310,0.3569560171065832
1311,1.4109693901722076
1312,1.4109693901722076
1313,1.4109693901722076
1314,0.3836263390142874
1315,0.3836263390142874
1316,0.3836263390142874
1317,0.046556069889855084
1318,0.046556069889855084
1319,0.046556069889855084
1320,0.47452643163806346
1321,0.47452643163806346
1322,0.016310227269795984
1323,0.016310227269795984
1324,0.016310227269795984
1325,0.016310227269795984
1326,0.5980348050543106
1327,0.5980348050543106
1328,0.5980348050543106
1329,0.25367216080176486
1330,0.25367216080176486
1331,0.25367216080176486
1332,0.9833102358452073
1333,0.9833102358452073
1334,0.9833102358452073
1335,1.5787567834728868
1336,1.5787567834728868
1337,1.5787567834728868
1338,0.1669860358514734
1339,0.1669860358514734
1340,0.1669860358514734
1341,0.1669860358514734
1342,0.042560991076443774
1343,0.042560991076443774
1344,0.042560991076443774
1345,0.42054373998001093
1346,0.42054373998001093
1347,0.42054373998001093
1348,0.5106344262723264
1349,0.5106344262723264
1350,0.5106344262723264
1351,2.191233114599433
1352,2.191233114599433
1353,0.7447515290942062
1354,0.7447515290942062
1355,0.7447515290942062
1356,0.7631673828439262
1357,0.7631673828439262
1358,0.7631673828439262
1359,0.7631673828439262
1360,0.26102507977751593
1361,0.26102507977751593
1362,0.26102507977751593
1363,0.02987165615832397
1364,0.02987165615832397
1365,0.02987165615832397
1366,2.7871735526580887
1367,2.7871735526580887
1368,2.7871735526580887
1369,1.4620597205890513
1370,1.4620597205890513
1371,1.4620597205890513
1372,1.4620597205890513
1373,0.5975524087242139
1374,0.5975524087242139
1375,0.5975524087242139
1376,2.7539720041266667
1377,2.7539720041266667
1378,2.7539720041266667
1379,1.0670039461402037
1380,1.0670039461402037
1381,1.0670039461402037
1382,0.37122365822514325
1383,0.37122365822514325
1384,0.37122365822514325
1385,0.8013697849338937
1386,0.8013697849338937
1387,0.8013697849338937
1388,0.08040465230396514
1389,0.08040465230396514
1390,0.08040465230396514
1391,1.2365422155600312
1392,1.2365422155600312
1393,1.2365422155600312
1394,0.5168524800162622
1395,0.5168524800162622
1396,0.4248090070757832
1397,0.4248090070757832
1398,0.4248090070757832
1399,0.4248090070757832
1400,0.4248090070757832
1401,0.4022040832263034
1402,0.4022040832263034
1403,0.006017986097248174
1404,0.006017986097248174
1405,0.006017986097248174
1406,0.006017986097248174
1407,0.515665844603547
1408,0.515665844603547
1409,0.515665844603547
1410,0.6557339144487123
1411,0.6557339144487123
1412,0.6557339144487123
1413,0.17478813701714954
1414,0.17478813701714954
1415,0.17478813701714954
1416,0.3743268216834931
1417,0.3743268216834931
1418,0.3743268216834931
1419,0.10465255471621972
1420,0.10465255471621972
1421,0.10465255471621972
1422,0.7027613547904907
1423,0.7027613547904907
1424,0.7027613547904907
1425,0.37199001474379617
1426,0.37199001474379617
1427,0.37199001474379617
1428,0.1838596401113925
1429,0.1838596401113925
1430,0.1838596401113925
1431,0.1838596401113925
1432,0.48364206978304775
1433,0.48364206978304775
1434,0.1212126101312795
1435,0.1212126101312795
1436,0.1212126101312795
1437,0.1212126101312795
1438,0.4765173176212392
1439,0.4765173176212392
1440,0.4765173176212392
1441,0.35698673651783325
1442,0.35698673651783325
1443,0.35698673651783325
1444,0.24387638698654607
1445,0.24387638698654607
1446,0.24387638698654607
1447,0.6053020146322933
1448,0.6053020146322933
1449,0.6053020146322933
1450,0.46006471355360606
1451,0.46006471355360606
1452,0.46006471355360606
1453,0.5676166086827493
1454,0.5676166086827493
1455,0.5676166086827493
1456,0.5618304801546001
1457,0.5618304801546001
1458,0.5618304801546001
1459,0.1980874840340765
1460,0.1980874840340765
1461,0.1980874840340765
1462,0.1980874840340765
1463,0.9338911385069099
1464,0.9338911385069099
1465,0.9338911385069099
1466,0.5719105022677844
1467,0.5719105022677844
1468,0.444531883061486
1469,0.444531883061486
1470,0.444531883061486
1471,0.054206777668396704
1472,0.054206777668396704
1473,0.054206777668396704
1474,0.5291867738260625
1475,0.5291867738260625
1476,0.5291867738260625
1477,0.5291867738260625
1478,0.12853207089770374
1479,0.12853207089770374
1480,0.12853207089770374
1481,0.11995529360996977
1482,0.11995529360996977
1483,0.11995529360996977
1484,0.9365090559517997
1485,0.9365090559517997
1486,0.9365090559517997
1487,0.7896679892747722
1488,0.7896679892747722
1489,0.7896679892747722
1490,0.4826954007606376
1491,0.4826954007606376
1492,0.4826954007606376
1493,0.4826954007606376
1494,0.24915003367159594
1495,0.24915003367159594
1496,0.24915003367159594
1497,1.405824363641431
1498,1.405824363641431
1499,1.405824363641431
1500,0.06782513060636015
1501,0.06782513060636015
1502,1.1649057204511744
1503,1.1649057204511744
1504,1.1649057204511744
1505,1.1649057204511744
1506,1.6064528481352285
1507,1.6064528481352285
1508,1.6064528481352285
1509,0.9385061365213762
1510,0.9385061365213762
1511,0.9287718402407594
1512,0.9287718402407594
1513,0.9287718402407594
1514,0.9287718402407594
1515,0.31176959468222326
1516,0.31176959468222326
1517,0.31176959468222326
1518,0.0058096739697180355
1519,0.0058096739697180355
1520,0.0058096739697180355
1521,0.6102254145228679
1522,0.6102254145228679
1523,0.6102254145228679
1524,0.6102254145228679
1525,0.09833865534312294
1526,0.09833865534312294
1527,0.09833865534312294
1528,0.05122009452972455
1529,0.05122009452972455
1530,0.05122009452972455
1531,0.41255443893551813
1532,0.41255443893551813
1533,0.3645065587850516
1534,0.3645065587850516
1535,0.3645065587850516
1536,0.3645065587850516
1537,0.27253813885351424
1538,0.27253813885351424
1539,0.27253813885351424
1540,0.24816558720736714
1541,0.24816558720736714
1542,0.24816558720736714
1543,0.39102062375003865
1544,0.39102062375003865
1545,0.39102062375003865
1546,0.6251140832492765
1547,0.6251140832492765
1548,0.07323922969723037
1549,0.07323922969723037
1550,0.07323922969723037
1551,0.07323922969723037
1552,0.2556862325431413
1553,0.2556862325431413
1554,0.2556862325431413
1555,0.08007591786994132
1556,0.08007591786994132
1557,0.08007591786994132
1558,0.08007591786994132
1559,0.018335510348680813
1560,0.018335510348680813
1561,0.018335510348680813
1562,0.1445582996349432
1563,0.1445582996349432
1564,0.1445582996349432
1565,0.2810429489808646
1566,0.2810429489808646
1567,0.6253673906080177
1568,0.6253673906080177
1569,0.6253673906080177
1570,0.6253673906080177
1571,0.6476936060427783
1572,0.6476936060427783
1573,0.6476936060427783
1574,0.4705334224617425
1575,0.4705334224617425
1576,0.4705334224617425
1577,0.8158148857082548
1578,0.8158148857082548
1579,0.8158148857082548
1580,0.623348195816741
1581,0.623348195816741
1582,0.623348195816741
1583,0.152546275772075
1584,0.152546275772075
1585,0.152546275772075
1586,0.152546275772075
1587,0.1612059972543787
1588,0.1612059972543787
1589,0.1612059972543787
1590,0.08372497642176198
1591,0.08372497642176198
1592,0.08372497642176198
1593,2.064890280878936
1594,2.064890280878936
1595,0.34292304430157555
1596,0.34292304430157555
1597,0.34292304430157555
1598,0.34292304430157555
1599,0.08208162030316545
1600,0.08208162030316545
1601,1.1121163429864886
1602,1.1121163429864886
1603,1.1121163429864886
1604,1.1121163429864886
1605,0.4178866981742824
1606,0.4178866981742824
1607,0.472274262494255
1608,0.472274262494255
1609,0.472274262494255
1610,0.5688415487801719
1611,0.5688415487801719
1612,0.5688415487801719
1613,0.5688415487801719
1614,0.5688415487801719
1615,0.48346754934357494
1616,0.48346754934357494
1617,0.48346754934357494
1618,0.7102871737786152
1619,0.7102871737786152
1620,0.6015068806371761
1621,0.6015068806371761
1622,0.6015068806371761
1623,0.6015068806371761
1624,0.08917634771899244
1625,0.08917634771899244
1626,0.08917634771899244
1627,0.5257518385061485
1628,0.5257518385061485
1629,0.5257518385061485
1630,0.7273313240882093
1631,0.7273313240882093
1632,0.7273313240882093
1633,0.7758694362584468
1634,0.7758694362584468
1635,0.7758694362584468
1636,0.9344987448855705
1637,0.9344987448855705
1638,0.9344987448855705
1639,0.27692805791311526
1640,0.27692805791311526
1641,0.270149350372681
1642,0.270149350372681
1643,0.270149350372681
1644,0.270149350372681
1645,0.270149350372681
1646,0.12331821970715694
1647,0.12331821970715694
1648,0.12331821970715694
1649,0.3305392217142754
1650,0.3305392217142754
1651,0.33637868947790955
1652,0.33637868947790955
1653,0.33637868947790955
1654,0.33637868947790955
1655,0.1400846629136316
1656,0.1400846629136316
1657,0.1400846629136316
1658,0.002336134385248956
1659,0.002336134385248956
1660,0.002336134385248956
1661,0.35654776374935837
1662,0.35654776374935837
1663,0.35654776374935837
1664,0.582386418290178
1665,0.582386418290178
1666,0.2276583264420747
1667,0.2276583264420747
1668,0.2276583264420747
1669,0.2276583264420747
1670,0.49204197797450644
1671,0.49204197797450644
1672,0.49204197797450644
1673,1.0107186593465347
1674,1.0107186593465347
1675,1.0107186593465347
1676,1.0107186593465347
1677,0.5880230584349477
1678,0.5880230584349477
1679,0.5880230584349477
1680,0.14272724966897238
1681,0.14272724966897238
1682,0.14272724966897238
1683,1.3314761055869864
1684,1.3314761055869864
1685,1.3314761055869864
1686,0.46267199337237175
1687,0.46267199337237175
1688,0.46267199337237175
1689,0.03959158710607994
1690,0.03959158710607994
1691,1.8755659544924732
1692,1.8755659544924732
1693,1.8755659544924732
1694,0.7075143506802769
1695,0.7075143506802769
1696,0.7075143506802769
1697,0.1869385012939662
1698,0.1869385012939662
1699,0.1869385012939662
1700,0.1869385012939662
1701,0.9337196128440076
1702,0.9337196128440076
1703,0.9954786366867618
1704,0.9954786366867618
1705,0.9954786366867618
1706,0.9954786366867618
1707,0.9954786366867618
1708,0.24270916668109255
1709,0.24270916668109255
1710,0.44951721859017774
1711,0.44951721859017774
1712,0.44951721859017774
1713,0.4304285252752377
1714,0.4304285252752377
1715,0.4304285252752377
1716,0.4304285252752377
1717,0.03672161861894037
1718,0.03672161861894037
1719,0.43982795635416394
1720,0.43982795635416394
1721,0.43982795635416394
1722,0.43982795635416394
1723,1.6862296489627322
1724,1.6862296489627322
1725,0.046721682867940616
1726,0.046721682867940616
1727,0.046721682867940616
1728,0.5296391215989048
1729,0.5296391215989048
1730,0.5296391215989048
1731,0.5296391215989048
1732,0.022492282819043318
1733,0.022492282819043318
1734,0.5831481705630024
1735,0.5831481705630024
1736,0.5831481705630024
1737,0.5831481705630024
1738,0.5831481705630024
1739,0.42968609452821344
1740,0.42968609452821344
1741,0.42968609452821344
1742,0.6370990749167784
1743,0.6370990749167784
1744,0.8693778967438082
1745,0.8693778967438082
1746,0.8693778967438082
1747,0.8848519469507631
1748,0.8848519469507631
1749,0.8848519469507631
1750,0.8848519469507631
1751,0.7506857433207591
1752,0.7506857433207591
1753,0.7506857433207591
1754,0.6052246565067592
1755,0.6052246565067592
1756,0.6052246565067592
1757,0.3500200010331901
1758,0.3500200010331901
1759,1.045672018953064
1760,1.045672018953064
1761,1.045672018953064
1762,0.6336655656943752
1763,0.6336655656943752
1764,0.6336655656943752
1765,0.6336655656943752
1766,0.9729489926611216
1767,0.9729489926611216
1768,0.9729489926611216
1769,0.9729489926611216
1770,0.05036356076440247
1771,0.05036356076440247
1772,0.05036356076440247
1773,0.8043151240415136
1774,0.8043151240415136
1775,0.8043151240415136
1776,0.7100805659750441
1777,0.7100805659750441
1778,0.7100805659750441
1779,0.05509037619013179
1780,0.05509037619013179
1781,0.38362739464565454
1782,0.38362739464565454
1783,0.38362739464565454
1784,0.38362739464565454
1785,0.6832264537868208
1786,0.6832264537868208
1787,0.35035026513562045
1788,0.35035026513562045
1789,0.35035026513562045
1790,0.35035026513562045
1791,0.06973930299833844
1792,0.06973930299833844
1793,0.06973930299833844
1794,0.12385668075011586
1795,0.12385668075011586
1796,1.192337807495643
1797,1.192337807495643
1798,1.192337807495643
1799,1.192337807495643
1800,1.192337807495643
1801,0.5351339147868646
1802,0.5351339147868646
1803,0.5351339147868646
1804,0.28919254517455545
1805,0.28919254517455545
1806,0.28919254517455545
1807,5.446134415919462
1808,5.446134415919462
1809,5.446134415919462
1810,1.5538493039393653
1811,1.5538493039393653
1812,1.622705456448759
1813,1.622705456448759
1814,1.622705456448759
1815,1.622705456448759
1816,3.243208820060054
1817,3.243208820060054
1818,0.41406452460637333
1819,0.41406452460637333
1820,0.41406452460637333
1821,0.41406452460637333
1822,7.7410227392118065
1823,7.7410227392118065
1824,1.0365252608662685
1825,1.0365252608662685
1826,1.0365252608662685
1827,1.0365252608662685
1828,1.1394419348705738
1829,1.1394419348705738
1830,1.1394419348705738
1831,1.1394419348705738
1832,0.5571279507134652
1833,0.5571279507134652
1834,0.5571279507134652
1835,1.2555123039981946
1836,1.2555123039981946
1837,1.2555123039981946
1838,0.8438976358671921
1839,0.8438976358671921
1840,0.004091538064415764
1841,0.004091538064415764
1842,0.004091538064415764
1843,0.08792620134349095
1844,0.08792620134349095
1845,0.08792620134349095
1846,0.08792620134349095
1847,0.2192203964221105
1848,0.2192203964221105
1849,0.2192203964221105
1850,0.2770232412631982
1851,0.2770232412631982
1852,0.2770232412631982
1853,0.2923071378749812
1854,0.2923071378749812
1855,0.2923071378749812
1856,0.2089329688524892
1857,0.2089329688524892
1858,0.2089329688524892
1859,0.44687596433082577
1860,0.44687596433082577
1861,0.44687596433082577
1862,0.44687596433082577
1863,0.5579096019048926
1864,0.5579096019048926
1865,0.5579096019048926
1866,0.594908041747048
1867,0.594908041747048
1868,0.594908041747048
1869,0.4252649425834856
1870,0.4252649425834856
1871,0.4252649425834856
1872,0.36928763948343857
1873,0.36928763948343857
1874,0.36928763948343857
1875,0.5858398472329505
1876,0.5858398472329505
1877,0.5858398472329505
1878,0.16126756976707962
1879,0.16126756976707962
1880,0.10303513743346376
1881,0.10303513743346376
1882,0.10303513743346376
1883,0.272074723570504
1884,0.272074723570504
1885,0.272074723570504
1886,0.272074723570504
1887,0.6772753822422124
1888,0.6772753822422124
1889,0.6772753822422124
1890,0.2309846663610104
1891,0.2309846663610104
1892,0.2309846663610104
1893,0.2309846663610104
1894,0.14826410791086797
1895,0.14826410791086797
1896,0.14826410791086797
1897,0.4514123945879956
1898,0.4514123945879956
1899,0.9406064301976659
1900,0.9406064301976659
1901,0.9406064301976659
1902,0.9406064301976659
1903,0.29122121112909743
1904,0.29122121112909743
1905,0.4427156902038868
1906,0.4427156902038868
1907,0.4427156902038868
1908,0.4427156902038868
1909,0.19786515860625128
1910,0.19786515860625128
1911,0.19786515860625128
1912,0.06834195350371507
1913,0.06834195350371507
1914,0.06834195350371507
1915,0.4592528140839833
1916,0.4592528140839833
1917,0.4592528140839833
1918,1.333794721706277
1919,1.333794721706277
1920,1.333794721706277
1921,0.25732179498689683
1922,0.25732179498689683
1923,0.25732179498689683
1924,0.25732179498689683
1925,0.4939223854559504
1926,0.4939223854559504
1927,0.34552740794100434
1928,0.34552740794100434
1929,0.34552740794100434
1930,0.34552740794100434
1931,0.6129181820521196
1932,0.6129181820521196
1933,0.6129181820521196
1934,0.08488757994124346
1935,0.08488757994124346
1936,0.08488757994124346
1937,0.2324610165707755
1938,0.2324610165707755
1939,0.053905560639613485
1940,0.053905560639613485
1941,0.053905560639613485
1942,0.20890841334400553
1943,0.20890841334400553
1944,0.20890841334400553
1945,0.1498573509930933
1946,0.1498573509930933
1947,0.1498573509930933
1948,0.1498573509930933
1949,0.2561819931212394
1950,0.2561819931212394
1951,0.2561819931212394
1952,1.0110341205369613
1953,1.0110341205369613
1954,1.0110341205369613
1955,1.0110341205369613
1956,0.8093123690571543
1957,0.8093123690571543
1958,0.8093123690571543
1959,0.1502939149558554
1960,0.1502939149558554
1961,0.1502939149558554
1962,0.3032914363619365
1963,0.3032914363619365
1964,0.0681626715521393
1965,0.0681626715521393
1966,0.0681626715521393
1967,0.0681626715521393
1968,0.012096739533206474
1969,0.012096739533206474
1970,0.012096739533206474
1971,0.01577257439661968
1972,0.01577257439661968
1973,0.2786500631868957
1974,0.2786500631868957
1975,0.2786500631868957
1976,0.0632585785016879
1977,0.0632585785016879
1978,0.0632585785016879
1979,0.0632585785016879
1980,0.4765715733326929
1981,0.4765715733326929
1982,0.4765715733326929
1983,0.03816916389804934
1984,0.03816916389804934
1985,0.03816916389804934
1986,0.03816916389804934
1987,0.45381326325346544
1988,0.45381326325346544
1989,0.45381326325346544
1990,0.07568580648390652
1991,0.07568580648390652
1992,0.07568580648390652
1993,1.0584946830743305
1994,1.0584946830743305
1995,0.5880725709065237
1996,0.5880725709065237
1997,0.5880725709065237
1998,0.5880725709065237
1999,1.5856647714361514
2000,1.5856647714361514
2001,1.5856647714361514
2002,0.9983488620922611
2003,0.9983488620922611
2004,0.9983488620922611
2005,0.7334207317357894
2006,0.7334207317357894
2007,0.7334207317357894
2008,0.2356047578873422
2009,0.2356047578873422
2010,0.2356047578873422
2011,0.016203370620075173
2012,0.016203370620075173
2013,0.016203370620075173
2014,1.4723614945273376
2015,1.4723614945273376
2016,1.4723614945273376
2017,1.2818795465317112
2018,1.2818795465317112
2019,1.2818795465317112
2020,0.5697776374740702
2021,0.5697776374740702
2022,0.5697776374740702
2023,0.5697776374740702
2024,0.3776591960154246
2025,0.3776591960154246
2026,0.3776591960154246
2027,0.918830491174449
2028,0.918830491174449
2029,0.918830491174449
2030,1.6464370199532823
2031,1.6464370199532823
2032,1.6464370199532823
2033,0.5987047381174396
2034,0.5987047381174396
2035,0.5987047381174396
2036,0.7029848598510452
2037,0.7029848598510452
2038,0.7029848598510452
2039,0.1561532147181205
2040,0.1561532147181205
2041,0.1561532147181205
2042,0.5278605175613151
2043,0.5278605175613151
2044,0.5278605175613151
2045,0.5278605175613151
2046,1.1924214523038033
2047,1.1924214523038033
2048,1.1924214523038033
2049,0.2738168813753704
2050,0.2738168813753704
2051,0.2738168813753704
2052,0.6592762425378385
2053,0.6592762425378385
2054,0.6592762425378385
2055,0.6207243492059672
2056,0.6207243492059672
2057,0.6207243492059672
2058,0.5476319317661402
2059,0.5476319317661402
2060,0.5476319317661402
2061,0.5353965736576937
2062,0.5353965736576937
2063,0.5353965736576937
2064,0.4058105597766575
2065,0.4058105597766575
2066,0.4058105597766575
2067,0.39591789692243107
2068,0.39591789692243107
2069,0.39591789692243107
2070,0.322043544151227
2071,0.322043544151227
2072,0.322043544151227
2073,0.32378342931633775
2074,0.32378342931633775
2075,0.32378342931633775
2076,0.32378342931633775
2077,0.2594376666446939
2078,0.2594376666446939
2079,0.3416942982451443
2080,0.3416942982451443
2081,0.3416942982451443
2082,0.09568114980731605
2083,0.09568114980731605
2084,0.09568114980731605
2085,0.230161203611002
2086,0.230161203611002
2087,0.230161203611002
2088,0.230161203611002
2089,0.721758111740388
2090,0.721758111740388
2091,0.12888688887677438
2092,0.12888688887677438
2093,0.12888688887677438
2094,0.12888688887677438
2095,0.17639815769043404
2096,0.17639815769043404
2097,0.17639815769043404
2098,0.21567474048804589
2099,0.21567474048804589
2100,0.21567474048804589
2101,0.5496173584095311
2102,0.5496173584095311
2103,0.06108813788691664
2104,0.06108813788691664
2105,0.06108813788691664
2106,0.06108813788691664
2107,0.06108813788691664
2108,0.24573023009681455
2109,0.24573023009681455
2110,0.04003530181799689
2111,0.04003530181799689
2112,0.04003530181799689
2113,0.04003530181799689
2114,0.879390813074983
2115,0.879390813074983
2116,0.14546921177554192
2117,0.14546921177554192
2118,0.14546921177554192
2119,0.14546921177554192
2120,0.3322062021522785
2121,0.3322062021522785
2122,0.4060865016727519
2123,0.4060865016727519
2124,0.4060865016727519
2125,0.4060865016727519
2126,0.6966748038579387
2127,0.6966748038579387
2128,0.6966748038579387
2129,0.4436815901991262
2130,0.4436815901991262
2131,0.4436815901991262
2132,0.22196651231136005
2133,0.22196651231136005
2134,0.22196651231136005
2135,0.06065344516623022
2136,0.06065344516623022
2137,0.06065344516623022
2138,0.06065344516623022
2139,0.5064228370848607
2140,0.5064228370848607
2141,0.5064228370848607
2142,0.43924077319395594
2143,0.43924077319395594
2144,0.43924077319395594
2145,0.6336544217030281
2146,0.6336544217030281
2147,0.6336544217030281
2148,0.44348066291207144
2149,0.44348066291207144
2150,0.44348066291207144
2151,0.7489372444407372
2152,0.7489372444407372
2153,0.3933896188441428
2154,0.3933896188441428
2155,0.3933896188441428
2156,0.3933896188441428
2157,0.612708326277217
2158,0.612708326277217
2159,0.612708326277217
2160,0.18075915810287468
2161,0.18075915810287468
2162,0.18075915810287468
2163,0.1504169689536357
2164,0.1504169689536357
2165,0.1504169689536357
2166,0.7084986769216298
2167,0.7084986769216298
2168,0.7084986769216298
2169,0.7084986769216298
2170,0.4030740946017591
2171,0.4030740946017591
2172,0.4030740946017591
2173,0.7253818116034029
2174,0.7253818116034029
2175,0.23648557364145398
2176,0.23648557364145398
2177,0.23648557364145398
2178,0.23648557364145398
2179,0.39120785753400455
2180,0.39120785753400455
2181,0.39120785753400455
2182,0.14655553513741318
2183,0.14655553513741318
2184,0.14655553513741318
2185,0.10854194886285264
2186,0.10854194886285264
2187,0.10854194886285264
2188,0.005842580263100889
2189,0.005842580263100889
2190,0.005842580263100889
2191,0.27425562334366105
2192,0.27425562334366105
2193,0.27425562334366105
2194,0.545137341052827
2195,0.545137341052827
2196,0.545137341052827
2197,0.10967751322726751
2198,0.10967751322726751
2199,0.10967751322726751
2200,0.10967751322726751
2201,0.0889871030417434
2202,0.0889871030417434
2203,0.0889871030417434
2204,0.5236363317796695
2205,0.5236363317796695
2206,0.5236363317796695
2207,0.6252474744262144
2208,0.6252474744262144
2209,0.6252474744262144
2210,0.3840324732258294
2211,0.3840324732258294
2212,0.35599021522550944
2213,0.35599021522550944
2214,0.35599021522550944
2215,0.5356918984426298
2216,0.5356918984426298
2217,0.5356918984426298
2218,0.5356918984426298
2219,0.540428440321273
2220,0.540428440321273
2221,0.540428440321273
2222,0.22202320824207958
2223,0.22202320824207958
2224,0.22202320824207958
2225,0.3114952336224142
2226,0.3114952336224142
2227,0.3114952336224142
2228,0.38232328409110866
2229,0.38232328409110866
2230,0.38232328409110866
2231,0.38232328409110866
2232,0.14699366084149404
2233,0.14699366084149404
2234,0.14699366084149404
2235,0.4798814446434026
2236,0.4798814446434026
2237,1.8723070410852665
2238,1.8723070410852665
2239,1.8723070410852665
2240,0.40732567142442144
2241,0.40732567142442144
2242,0.40732567142442144
2243,1.1522572747253765
2244,1.1522572747253765
2245,1.1522572747253765
2246,1.1522572747253765
2247,0.6049645656582371
2248,0.6049645656582371
2249,0.6049645656582371
2250,0.06186773441278391
2251,0.06186773441278391
2252,0.08000911882394678
2253,0.08000911882394678
2254,0.08000911882394678
2255,0.08000911882394678
2256,0.3620354265521422
2257,0.3620354265521422
2258,0.3620354265521422
2259,0.286185312758036
2260,0.286185312758036
2261,0.286185312758036
2262,0.286185312758036
2263,0.29909153363659474
2264,0.29909153363659474
2265,0.29909153363659474
2266,0.5044558201833053
2267,0.5044558201833053
2268,0.5044558201833053
2269,0.6404135162053199
2270,0.6404135162053199
2271,0.6404135162053199
2272,0.1645590898287102
2273,0.1645590898287102
2274,2.050491229249851
2275,2.050491229249851
2276,2.050491229249851
2277,2.050491229249851
2278,0.7975468646478341
2279,0.7975468646478341
2280,0.12290168403672504
2281,0.12290168403672504
2282,0.12290168403672504
2283,0.12290168403672504
2284,0.0839383763174695
2285,0.0839383763174695
2286,0.47586988055504165
2287,0.47586988055504165
2288,0.47586988055504165
2289,0.47586988055504165
2290,0.01879775639451662
2291,0.01879775639451662
2292,0.01879775639451662
2293,0.01879775639451662
2294,0.7343166559164191
2295,0.7343166559164191
2296,0.7343166559164191
2297,0.5389399895428287
2298,0.5389399895428287
2299,0.5389399895428287
2300,0.7014955042506843
2301,0.7014955042506843
2302,0.6157714538270659
2303,0.6157714538270659
2304,0.6157714538270659
2305,0.6157714538270659
2306,0.23154261707471013
2307,0.23154261707471013
2308,0.23154261707471013
2309,0.381703160832572
2310,0.381703160832572
2311,0.381703160832572
2312,0.5822016210630351
2313,0.5822016210630351
2314,0.36872990246541865
2315,0.36872990246541865
2316,0.36872990246541865
2317,0.3376285783348168
2318,0.3376285783348168
2319,0.3376285783348168
2320,0.3376285783348168
2321,0.0028425702467567058
2322,0.0028425702467567058
2323,0.0028425702467567058
2324,0.0028425702467567058
2325,0.002234199640405441
2326,0.002234199640405441
2327,0.002234199640405441
2328,0.5435855985463303
2329,0.5435855985463303
2330,0.5435855985463303
2331,0.6848097860369319
2332,0.6848097860369319
2333,0.6848097860369319
2334,0.5258058447211911
2335,0.5258058447211911
2336,0.5258058447211911
2337,0.3081073138764035
2338,0.3081073138764035
2339,0.3081073138764035
2340,0.17349254563187497
2341,0.17349254563187497
2342,0.4655493159076883
2343,0.4655493159076883
2344,0.4655493159076883
2345,0.4655493159076883
2346,1.1303769852518122
2347,1.1303769852518122
2348,1.1303769852518122
2349,0.030001957128061488
2350,0.030001957128061488
2351,0.030001957128061488
2352,0.8837552511037091
2353,0.8837552511037091
2354,0.8837552511037091
2355,0.43491960334141905
2356,0.43491960334141905
2357,0.43491960334141905
2358,0.08999383585258448
2359,0.08999383585258448
2360,0.08999383585258448
2361,0.08703948612398217
2362,0.08703948612398217
2363,0.08703948612398217
2364,0.08703948612398217
2365,0.8352573568920209
2366,0.8352573568920209
2367,0.8352573568920209
2368,0.5669002823595306
2369,0.5669002823595306
2370,0.18192125654511462
2371,0.18192125654511462
2372,0.18192125654511462
2373,0.18192125654511462
2374,0.19704967630263176
2375,0.19704967630263176
2376,0.3254662573103799
2377,0.3254662573103799
2378,0.3254662573103799
2379,0.3254662573103799
2380,0.7720629498790628
2381,0.7720629498790628
2382,0.6600881494684526
2383,0.6600881494684526
2384,0.6600881494684526
2385,0.6600881494684526
2386,0.7149875055538246
2387,0.7149875055538246
2388,0.7149875055538246
2389,0.34796299141815085
2390,0.34796299141815085
2391,0.34796299141815085
2392,0.07615364047429461
2393,0.07615364047429461
2394,0.07615364047429461
2395,0.5455998058460534
2396,0.5455998058460534
2397,0.5455998058460534
2398,0.09577177923444513
2399,0.09577177923444513
2400,0.09577177923444513
2401,0.09577177923444513
2402,0.9559969689396507
2403,0.9559969689396507
2404,0.9559969689396507
2405,0.16651080354482406
2406,0.16651080354482406
2407,0.023296137513003686
2408,0.023296137513003686
2409,0.023296137513003686
2410,0.5652631883591459
2411,0.5652631883591459
2412,0.5652631883591459
2413,0.5652631883591459
2414,0.6665628178664341
2415,0.6665628178664341
2416,0.6665628178664341
2417,0.10420741814626837
2418,0.10420741814626837
2419,0.10420741814626837
2420,0.10420741814626837
2421,0.07897294521162258
